eps,l_vae,l_noise,subject_lpips,global_lpips
0.03137254901960784,15.943154335021973,0.02039019763469696,0.05701999473925462,0.03896380960941315
0.06274509803921569,12.880170822143555,0.02778695523738861,0.11254421818578475,0.07746925204992294
0.12549019607843137,11.27984619140625,0.031966693699359894,0.16588532683236412,0.11415285617113113
0.25098039215686274,10.436352729797363,0.033262528479099274,0.18871557520481605,0.12877249717712402
0.5019607843137255,10.241910934448242,0.03377369046211243,0.20312603102942703,0.13786250352859497
