epoch,mean_l_vae,mean_l_noise
1,20.90724238395691,0.02393456461839378
2,20.649152278900146,0.023900554897263646
3,20.40865882396698,0.0239184124302119
4,20.15663437843323,0.02387840136885643
5,19.92111494541168,0.023905303021892907
